2002-08-01,0
2002-08-02,0.19651641575497703
2002-08-05,0.15934941223363364
2002-08-06,-0.24476435012001918
2002-08-07,0.1472152055485676
2002-08-08,-0.14699880096158413
2002-08-09,0.024532747567573843
2002-08-12,-0.012268044131269473
2002-08-13,0.17174561433801472
2002-08-14,-0.2204265210672518
2002-08-15,-0.08591027484078362
2002-08-16,-0.06142126214040422
2002-08-19,0.012293677673835823
2002-08-20,0.23349490672064377
2002-08-21,-0.08582601387884248
2002-08-22,-0.1104385080989645
2002-08-23,0.12284824600317101
2002-08-26,-0.012272559791981497
2002-08-27,-0.07362567206598003
2002-08-28,0.07367991940181451
2002-08-29,0.11044787046825544
2002-08-30,0.0367722218969746
2002-09-03,-3.6185627490504912
2002-09-04,0.3975271864584906
2002-09-05,-2.463702055522732
2002-09-06,3.0672093046264504
2002-09-09,1.006562531276134
2002-09-10,2.4696693964836536
2002-09-11,-0.8456611366459255
2002-09-12,-2.729216529530065
2002-09-13,0.7891289320043127
2002-09-16,-1.4354063809979944
2002-09-17,-2.1182680735593484
2002-09-18,-1.1271415534726659
2002-09-19,-1.5959889493805557
2002-09-20,0.4170535352459481
2002-09-23,-2.999536761614252
2002-09-24,0.047574827136331876
2002-09-25,3.994294461061565
2002-09-26,-1.2345699469718752
2002-09-27,-1.3425968074339933
2002-09-30,-2.7686539998784565
2002-10-01,6.081082387245718
2002-10-02,-3.3211990784329903
2002-10-03,-2.4000010770909963
2002-10-04,-0.0854279872328223
2002-10-07,0.12214299592809841
2002-10-08,-0.09759891407014054
2002-10-09,0.2075933205670566
2002-10-10,-0.09748257864988785
2002-10-11,-0.15858121186757002
2002-10-14,0.024440162289396383
2002-10-15,-0.378655401964334
2002-10-16,0.036781241043226665
2002-10-17,-0.08579445761258686
2002-10-18,0.08586812770701169
2002-10-21,-0.22060630452273022
2002-10-22,-0.012286126741845038
2002-10-23,0.07370707305782709
2002-10-24,0.17186274395026846
2002-10-25,0.17156788267935763
2002-10-28,0.13457378667283137
2002-10-29,0.21991485465047145
2002-10-30,-0.012193266340743136
2002-10-31,0.17069864029897186
2002-11-01,-0.267771678307005
2002-11-04,-0.09763464568102176
2002-11-05,-0.012218588023327204
2002-11-06,0.036650922243275375
2002-11-07,0.04885309827691309
2002-11-08,-0.03661960445239254
2002-11-11,0.09769426260954894
2002-11-12,0.02439507474516489
2002-11-13,0.012199215137309594
2002-11-14,-0.2438987173685181
2002-11-15,0.048891546015594756
2002-11-18,0
2002-11-19,-0.024433826932057645
2002-11-20,-0.08555328169800314
2002-11-21,-0.13455732153095923
2002-11-22,-0.03674519784560015
2002-11-25,0.06127074057571402
2002-11-26,0.18368098182437453
2002-11-27,-0.1711274829805043
2002-11-29,0.048978714857561556
2002-12-02,-0.11014115640557431
2002-12-03,0.036754200303090734
2002-12-04,0.06123137958231606
2002-12-05,0.08567894423370248
2002-12-06,0.09783763524402467
2002-12-09,0.024440162289396383
2002-12-10,-0.012217095266786604
2002-12-11,0.0855114760594855
2002-12-12,0.03661513387664961
2002-12-13,-0.0732034642068613
2002-12-16,-0.048841165790092234
2002-12-17,0.09773006408282381
2002-12-18,0.15864931601743404
2002-12-19,0.10966731767982907
2002-12-20,-0.04868660387583601
2002-12-23,0.012170611911432871
2002-12-24,0.10958720357368001
2002-12-26,0.07297197482727391
2002-12-27,0.121534365100473
2002-12-30,0.012141462204340314
2002-12-31,-0.09710138566251247
2003-01-02,-0.37662199950021513
2003-01-03,0.012197727110319079
2003-01-06,-0.06097189422669125
2003-01-07,0.0732034642068724
2003-01-08,0.08534466921383821
2003-01-09,-0.1827188490385434
2003-01-10,0.13424531007333318
2003-01-13,-0.0243805871016467
2003-01-14,0.03657049828513781
2003-01-15,0.036557129160841306
2003-01-16,0.060912478972463546
2003-01-17,-0.0243445863343017
2003-01-21,0.1217711529183596
2003-01-22,0.07297197482727391
2003-01-23,-0.06076254631138811
2003-01-24,-0.012163609172011203
2003-01-27,0
2003-01-28,0.0243208985277521
2003-01-29,-0.0851163626489515
2003-01-30,0.12169706261340174
2003-01-31,-0.024306118733863347
2003-02-03,-0.20668470388487403
2003-02-04,0.10964465872682627
2003-02-05,-0.03650819029494823
2003-02-06,0.048698460950302724
2003-02-07,0.08517850397209425
2003-02-10,-0.07294535999240459
2003-02-11,0.03649930454530104
2003-02-12,0.08513706371313656
2003-02-13,0.08506464217454823
2003-02-14,-0.08499234374146347
2003-02-18,-0.03645495073899552
2003-02-19,0.04862741853701724
2003-02-20,0.06074777704667689
2003-02-21,-0.08500266681391588
2003-02-24,0.048615600535728554
2003-02-25,0.06074228856072228
2003-02-26,0.0485624792928574
2003-02-27,0
2003-02-28,0.048529649745909786
2003-03-03,-0.09702147316071885
2003-03-04,-0.012142935409675815
2003-03-05,0.08499234374146347
2003-03-06,0.03639303552809281
2003-03-07,0.09701895700087171
2003-03-10,0.09692492145301213
2003-03-11,-0.08472487593461642
2003-03-12,-0.07268950426404519
2003-03-13,-0.30306704627738323
2003-03-14,0.09727849359530971
2003-03-17,-0.1214753091494214
2003-03-18,-0.08513706371314766
2003-03-19,-0.024350909421022582
2003-03-20,0.12176562384027534
2003-03-21,-0.2553894020356773
2003-03-24,0.21945904967430874
2003-03-25,0
2003-03-26,0.12166193093485766
2003-03-27,0.02429725677388639
2003-03-28,0.13362562045597937
2003-03-31,0.07278607105620782
2003-04-01,-0.157591534470225
2003-04-02,-0.10928116393656984
2003-04-03,0.060779207242167566
2003-04-04,-0.024291354641081675
2003-04-07,-0.06075704727054321
2003-04-08,0.09726666389626715
